Time,190-AT1001-AirTemp_(C),990-PC-1201A-H1,990-PC-1201B-H2,990-PC-1202-H1,990-PT-1204A_(barg),990-PT-1204B_(barg),990-PT-1204C_(barg),990-PSHL-1200,990-LT-1231_(mm),990-LT-1232_(mm),990-LT-1233_(mm),990-LT-1234_(mm),990-LT-1235_(mm),990-PT-1209_(barg),190-ZSL-1202,190-ZSH-1202,190-ZSI-1202,190-ZT-1202_(%),990-PT-1229_(barg),190-ZSL-1201,190-ZSH-1201,190-ZSI-1201,190-ZT-1201_(%)
2020.04.14 19:40:53.035,,,,,,,,,,,,,,,,,,,178.3499756,,,,
2020.04.14 19:42:35.062,0.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 19:43:50.012,,,,,,,,,,,,,,,,,,,178.2301941,,,,
2020.04.14 19:44:05.064,0.600000024,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 19:44:15.011,,,,,,,,,,,,,,170.5262909,,,,,,,,,
2020.04.14 19:44:58.020,,,,,,,,,,673.9050293,,,,,,,,,,,,,
2020.04.14 19:46:37.023,,,,,,,,,,,,,,,,,,,178.1103973,,,,
2020.04.14 19:47:02.027,,,,,,171.9038696,,,,,,,,,,,,,,,,,
2020.04.14 19:48:05.074,0.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 19:48:27.024,,,,,,,,,,,,,,170.4514313,,,,,,,,,
2020.04.14 19:49:26.018,,,,,,,,,,,,,,,,,,,177.9980927,,,,
2020.04.14 19:50:22.027,,,,,,,171.7616119,,,,,,,,,,,,,,,,
2020.04.14 19:50:26.026,,,,,172.0161591,,,,,,,,,,,,,,,,,,
2020.04.14 19:50:35.076,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 19:52:08.029,,,,,,,,,,,,,,,,,,,177.8708191,,,,
2020.04.14 19:52:39.024,,,,,,,,,,,,,,170.3840485,,,,,,,,,
2020.04.14 19:52:43.029,,,,,,,,,714.1468506,,,,,,,,,,,,,,
2020.04.14 19:53:51.034,,,,,,171.8664246,,,,,,,,,,,,,,,,,
2020.04.14 19:55:26.040,,,,,,,,,,,,,,,,,,,177.7585297,,,,
2020.04.14 19:56:00.035,,,,,,,,,,673.7593994,,,,,,,,,,,,,
2020.04.14 19:56:35.092,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 19:57:27.021,,,,,,,171.7241821,,,,,,,,,,,,,,,,
2020.04.14 19:58:21.033,,,,,171.9787292,,,,,,,,,,,,,,,,,,
2020.04.14 19:58:43.034,,,,,,,,,,,,,,,,,,,177.6387329,,,,
2020.04.14 19:59:00.035,,,,,,,,,,,,,,170.3241577,,,,,,,,,
2020.04.14 20:01:40.044,,,,,,,,,,,,,,,,,,,177.5189514,,,,
2020.04.14 20:01:41.034,,,,,,171.8364868,,,,,,,,,,,,,,,,,
2020.04.14 20:03:50.054,,,,,,,,,,,,,,170.234314,,,,,,,,,
2020.04.14 20:04:30.050,,,,,,,,,,,,,,,,,,,177.3991547,,,,
2020.04.14 20:04:52.045,,,,,,,171.6792603,,,,,,,,,,,,,,,,
2020.04.14 20:05:08.039,,,,,171.9412994,,,,,,,,,,,,,,,,,,
2020.04.14 20:05:29.045,,,,,,,,,,,679.5083008,,,,,,,,,,,,
2020.04.14 20:07:22.051,,,,,,171.7990417,,,,,,,,,,,,,,,,,
2020.04.14 20:07:50.056,,,,,,,,,,,,,,,,,,,177.294342,,,,
2020.04.14 20:09:35.110,0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:10:33.051,,,,,,,,,,,,,,170.1744232,,,,,,,,,
2020.04.14 20:11:19.054,,,,,,,,,,,,,,,,,,,177.1820374,,,,
2020.04.14 20:13:12.047,,,,,,,171.6418304,,,,,,,,,,,,,,,,
2020.04.14 20:13:17.050,,,,,,,,,714.0739746,,,,,,,,,,,,,,
2020.04.14 20:13:52.050,,,,,,171.769104,,,,,,,,,,,,,,,,,
2020.04.14 20:14:37.055,,,,,,,,,,,,,,,,,,,177.0697327,,,,
2020.04.14 20:15:50.064,,,,,171.9038696,,,,,,,,,,,,,,,,,,
2020.04.14 20:16:01.052,,,,,,,,,,,,,,170.1070404,,,,,,,,,
2020.04.14 20:17:46.011,,,,,,,,,,,,,,,,,,,176.9724121,,,,
2020.04.14 20:18:50.065,,,,,,,,,,673.6866455,,,,,,,,,,,,,
2020.04.14 20:20:24.070,,,,,,,,,,,,,,,,,,,176.8526154,,,,
2020.04.14 20:20:36.019,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:20:39.076,,,,,,,,,,,679.4355469,,,,,,,,,,,,
2020.04.14 20:21:06.032,,,,,,,,,,,,,,170.0471497,,,,,,,,,
2020.04.14 20:21:34.056,,,,,,171.7316742,,,,,,,,,,,,,,,,,
2020.04.14 20:21:59.074,,,,,171.8739166,,,,,,,,,,,,,,,,,,
2020.04.14 20:22:34.068,,,,,,,171.5969086,,,,,,,,,,,,,,,,
2020.04.14 20:23:41.060,,,,,,,,,,,,,,,,,,,176.7403259,,,,
2020.04.14 20:26:06.044,0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:27:08.074,,,,,,,,,,,,,,,,,,,176.6355133,,,,
2020.04.14 20:27:42.071,,,,,,,,,,,,,,169.9947357,,,,,,,,,
2020.04.14 20:28:06.026,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:28:18.081,,,,,,171.6942291,,,,,,,,,,,,,,,,,
2020.04.14 20:28:49.043,,,,,171.8289948,,,,,,,,,,,,,,,,,,
2020.04.14 20:29:55.085,,,,,,,,,714.1468506,,,,,,,,,,,,,,
2020.04.14 20:30:19.078,,,,,,,,,,,,,,,,,,,176.5381775,,,,
2020.04.14 20:32:16.095,,,,,,,171.5594788,,,,,,,,,,,,,,,,
2020.04.14 20:32:36.044,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:33:10.077,,,,,,,,,,,,,,,,,,,176.4258728,,,,
2020.04.14 20:33:11.091,,,,,,,,,,673.6138916,,,,,,,,,,,,,
2020.04.14 20:35:02.081,,,,,,,,,,,,,,169.9498138,,,,,,,,,
2020.04.14 20:35:24.095,,,,,,171.6567993,,,,,,,,,,,,,,,,,
2020.04.14 20:36:41.089,,,,,,,,,,,,,,,,,,,176.3360291,,,,
2020.04.14 20:38:38.096,,,,,171.7840729,,,,,,,,,,,,,,,,,,
2020.04.14 20:38:54.094,,,,,,,171.5220337,,,,,,,,,,,,,,,,
2020.04.14 20:40:05.089,,,,,,,,,,,,,,,,,,,176.2536774,,,,
2020.04.14 20:41:06.071,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:42:51.000,,,,,,,,,,,,,,169.8973999,,,,,,,,,
2020.04.14 20:43:06.005,,,,,,,,,,,679.5083008,,,,,,,,,,,,
2020.04.14 20:43:20.005,,,,,,,,,,,,,,,,,,,176.1638336,,,,
2020.04.14 20:43:36.075,0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:45:06.071,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:45:28.003,,,,,,,,,714.0739746,,,,,,,,,,,,,,
2020.04.14 20:46:59.008,,,,,,,,,,,,,,,,,,,176.0665131,,,,
2020.04.14 20:47:36.084,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:48:43.011,,,,,,171.6118774,,,,,,,,,,,,,,,,,
2020.04.14 20:49:52.040,,,,,,,,,,673.5411377,,,,,,,,,,,,,
2020.04.14 20:50:27.016,,,,,,,,,,,,,,,,,,,175.9766693,,,,
2020.04.14 20:50:44.021,,,,,,,171.4920959,,,,,,,,,,,,,,,,
2020.04.14 20:51:06.084,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:51:36.094,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:51:55.020,,,,,,,,,,,,,,169.8599701,,,,,,,,,
2020.04.14 20:51:56.021,,,,,171.7541351,,,,,,,,,,,,,,,,,,
2020.04.14 20:53:30.025,,,,,,,,,,,679.4355469,,,,,,,,,,,,
2020.04.14 20:53:56.017,,,,,,,,,,,,,,,,,,,175.8868256,,,,
2020.04.14 20:56:06.018,0.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 20:56:59.027,,,,,,,,,,673.3956299,,,,,,,,,,,,,
2020.04.14 20:57:18.025,,,,,,,,,,,,,,,,,,,175.7745209,,,,
2020.04.14 20:57:44.031,,,,,,,171.4546509,,,,,,,,,,,,,,,,
2020.04.14 20:59:04.034,,,,,,171.5744476,,,,,,,,,,,,,,,,,
2020.04.14 20:59:10.032,,,,,,,,,,,,,,169.8150482,,,,,,,,,
2020.04.14 20:59:18.035,,,,,171.7166901,,,,,,,,,,,,,,,,,,
2020.04.14 21:00:46.035,,,,,,,,,,,,,,,,,,,175.6772003,,,,
2020.04.14 21:04:06.022,0.600000024,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:04:06.034,,,,,,,,,,,,,,,,,,,175.5873566,,,,
2020.04.14 21:06:36.026,0.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:06:46.046,,,,,,,,,,,,,,169.7626495,,,,,,,,,
2020.04.14 21:06:55.042,,,,,,,,,,,,,,,,,,,175.4675751,,,,
2020.04.14 21:08:54.037,,,,,,,171.4247131,,,,,,,,,,,,,,,,
2020.04.14 21:09:52.023,,,,,,171.5370178,,,,,,,,,,,,,,,,,
2020.04.14 21:09:57.038,,,,,,,,,,,,,,,,,,,175.3402863,,,,
2020.04.14 21:10:06.036,,,,,171.6792603,,,,,,,,,,,,,,,,,,
2020.04.14 21:10:09.041,,,,,,,,,714.1468506,,,,,,,,,,,,,,
2020.04.14 21:10:52.041,,,,,,,,,,,,,,169.6877747,,,,,,,,,
2020.04.14 21:13:06.046,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:13:16.044,,,,,,,,,,,,,,,,,,,175.2429657,,,,
2020.04.14 21:15:36.046,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:16:12.055,,,,,,,171.3872833,,,,,,,,,,,,,,,,
2020.04.14 21:16:26.052,,,,,,,,,,,,,,,,,,,175.130661,,,,
2020.04.14 21:16:53.027,,,,,,,,,,673.322876,,,,,,,,,,,,,
2020.04.14 21:19:01.059,,,,,,,,,,,,,,,,,,,,,,,99.88516998
2020.04.14 21:19:10.058,,,,,,,,,,,,,,169.635376,,,,,,,,,
2020.04.14 21:20:26.064,,,,,,,,,,,,,,,,,,,175.0258484,,,,
2020.04.14 21:20:36.070,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:21:02.033,,,,,,171.5070648,,,,,,,,,,,,,,,,,
2020.04.14 21:22:54.003,,,,,171.6418304,,,,,,,,,,,,,,,,,,
2020.04.14 21:23:36.063,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:23:59.064,,,,,,,,,,,,,,,,,,,174.9285278,,,,
2020.04.14 21:24:10.067,,,,,,,,,,,,,,169.57547,,,,,,,,,
2020.04.14 21:27:06.062,,,,,,,,,,,,,,,,,,,174.8386841,,,,
2020.04.14 21:27:06.079,0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:27:58.074,,,,,,,,,,,,780.6585693,,,,,,,,,,,
2020.04.14 21:29:06.073,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:29:38.077,,,,,,,,,,,,,,,,,,,174.7263794,,,,
2020.04.14 21:30:12.074,,,,,,171.469635,,,,,,,,,,,,,,,,,
2020.04.14 21:31:01.075,,,,,,,,,,,679.5083008,,,,,,,,,,,,
2020.04.14 21:31:50.071,,,,,,,,,,,,,,169.5230713,,,,,,,,,
2020.04.14 21:32:44.070,,,,,,,,,,,,,,,,,,,174.6140747,,,,
2020.04.14 21:33:40.078,,,,,,,171.3498383,,,,,,,,,,,,,,,,
2020.04.14 21:33:55.003,,,,,171.6118774,,,,,,,,,,,,,,,,,,
2020.04.14 21:35:33.085,,,,,,,,,,,,,,,,,,,174.4942932,,,,
2020.04.14 21:35:36.093,0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:36:35.085,,,,,,,,,,673.25,,,,,,,,,,,,,
2020.04.14 21:37:10.095,,,,,,,,,,,,,,169.4481964,,,,,,,,,
2020.04.14 21:37:36.002,0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:38:41.080,,,,,,,,,,,,,,,,,,,174.3744965,,,,
2020.04.14 21:39:05.081,,,,,,,,,714.0739746,,,,,,,,,,,,,,
2020.04.14 21:40:06.010,0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:42:10.093,,,,,,,171.3199005,,,,,,,,,,,,,,,,
2020.04.14 21:42:13.093,,,,,,,,,,,,,,,,,,,174.2621918,,,,
2020.04.14 21:42:26.096,,,,,,,,,,,,,,169.3883057,,,,,,,,,
2020.04.14 21:43:56.053,,,,,,,,,,,679.4355469,,,,,,,,,,,,
2020.04.14 21:44:57.002,,,,,,,,,,,,780.5858154,,,,,,,,,,,
2020.04.14 21:45:42.091,,,,,171.5744476,,,,,,,,,,,,,,,,,,
2020.04.14 21:45:50.095,,,,,,,,,,,,,,,,,,,174.1798401,,,,
2020.04.14 21:47:14.098,,,,,,171.4471741,,,,,,,,,,,,,,,,,
2020.04.14 21:48:13.001,,,,,,,,,,,,,,169.3284149,,,,,,,,,
2020.04.14 21:48:40.095,,,,,,,,,,,,,,,,,,,174.0750275,,,,
2020.04.14 21:49:34.099,,,,,,,,,,,,,,,,,,,,,,,99.88878632
2020.04.14 21:49:38.008,,,,,,,,,714.1468506,,,,,,,,,,,,,,
2020.04.14 21:51:26.013,,,,,,,,,,,,,,,,,,,173.955246,,,,
2020.04.14 21:51:52.012,,,,,,,,,,673.1772461,,,,,,,,,,,,,
2020.04.14 21:53:25.013,,,,,,,,,,,,,,169.276001,,,,,,,,,
2020.04.14 21:53:32.015,,,,,,,171.2824554,,,,,,,,,,,,,,,,
2020.04.14 21:53:51.014,,,,,,171.409729,,,,,,,,,,,,,,,,,
2020.04.14 21:54:34.015,,,,,,,,,,,,,,,,,,,173.8429413,,,,
2020.04.14 21:55:35.052,0.100000001,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 21:57:40.022,,,,,171.5444946,,,,,,,,,,,,,,,,,,
2020.04.14 21:57:51.025,,,,,,,,,,,,,,,,,,,173.7381287,,,,
2020.04.14 21:58:04.114,,,,,,,,,,,,,,169.2236023,,,,,,,,,
2020.04.14 21:59:01.024,,,,,,,,,,,,780.6585693,,,,,,,,,,,
2020.04.14 22:00:44.025,,,,,,,,,,,,,,,,,,,173.625824,,,,
2020.04.14 22:02:35.020,,,,,,,,,,,,,,169.1487274,,,,,,,,,
2020.04.14 22:02:35.051,0,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:02:49.022,,,,,,,,,,,679.5083008,,,,,,,,,,,,
2020.04.14 22:03:24.118,,,,,,171.3797913,,,,,,,,,,,,,,,,,
2020.04.14 22:03:31.028,,,,,,,,,,,,,,,,,,,173.5060272,,,,
2020.04.14 22:04:08.025,,,,,171.5070648,,,,,,,,,,,,,,,,,,
2020.04.14 22:04:15.025,,,,,,,171.2599945,,,,,,,,,,,,,,,,
2020.04.14 22:04:38.029,,,,,,,,,,673.0317383,,,,,,,,,,,,,
2020.04.14 22:06:14.035,,,,,,,,,,,,,,,,,,,173.3787537,,,,
2020.04.14 22:07:37.041,,,,,,,,,,,,,,169.0888367,,,,,,,,,
2020.04.14 22:09:17.038,,,,,,,,,,,,,,,,,,,173.2514801,,,,
2020.04.14 22:09:54.038,,,,,,,171.2225647,,,,,,,,,,,,,,,,
2020.04.14 22:11:16.031,,,,,,171.3498383,,,,,,,,,,,,,,,,,
2020.04.14 22:12:11.034,,,,,,,,,,,,,,,,,,,173.1316986,,,,
2020.04.14 22:12:22.036,,,,,171.469635,,,,,,,,,,,,,,,,,,
2020.04.14 22:12:25.034,,,,,,,,,,,,,,169.0364227,,,,,,,,,
2020.04.14 22:14:50.043,,,,,,,,,,,,,,,,,,,173.004425,,,,
2020.04.14 22:15:35.086,-0.100000001,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:16:35.051,,,,,,171.2974396,,,,,,,,,,,,,,,,,
2020.04.14 22:17:11.049,,,,,,,171.192627,,,,,,,,,,,,,,,,
2020.04.14 22:17:21.050,,,,,,,,,,,,,,168.9915009,,,,,,,,,
2020.04.14 22:17:38.049,,,,,,,,,,,,,,,,,,,172.8921204,,,,
2020.04.14 22:19:24.052,,,,,,,,,,672.9589844,,,,,,,,,,,,,
2020.04.14 22:20:12.051,,,,,,,,,,,,,,,,,,,172.7723236,,,,
2020.04.14 22:20:22.050,,,,,,,,,,,,,696.463623,,,,,,,,,,
2020.04.14 22:21:04.050,,,,,,,,,,,679.4355469,,,,,,,,,,,,
2020.04.14 22:21:22.052,,,,,171.4247131,,,,,,,,,,,,,,,,,,
2020.04.14 22:22:23.054,,,,,,,,,,,,,,168.9391022,,,,,,,,,
2020.04.14 22:22:52.057,,,,,,,,,,,,,,,,,,,172.6600342,,,,
2020.04.14 22:23:51.058,,,,,,,171.1551819,,,,,,,,,,,,,,,,
2020.04.14 22:25:32.055,,,,,,,,,,,,,,,,,,,172.5327454,,,,
2020.04.14 22:26:03.061,,,,,,171.2674866,,,,,,,,,,,,,,,,,
2020.04.14 22:26:17.062,,,,,,,,,714.0012207,,,,,,,,,,,,,,
2020.04.14 22:26:53.061,,,,,,,,,,,,,,168.8792114,,,,,,,,,
2020.04.14 22:27:35.027,-0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:28:31.152,,,,,,,,,,,,,,,,,,,172.4054718,,,,
2020.04.14 22:29:20.066,,,,,,,,,,672.8862305,,,,,,,,,,,,,
2020.04.14 22:29:39.068,,,,,171.3797913,,,,,,,,,,,,,,,,,,
2020.04.14 22:31:15.070,,,,,,,,,,,,,,,,,,,172.2781982,,,,
2020.04.14 22:31:35.070,,,,,,,171.1177521,,,,,,,,,,,,,,,,
2020.04.14 22:31:56.070,,,,,,,,,,,,,,168.8267975,,,,,,,,,
2020.04.14 22:32:05.024,-0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:32:10.068,,,,,,,,,714.2923584,,,,,,,,,,,,,,
2020.04.14 22:32:37.066,,,,,,171.2375336,,,,,,,,,,,,,,,,,
2020.04.14 22:33:35.024,-0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:33:56.073,,,,,,,,,,,,,,,,,,,172.1434326,,,,
2020.04.14 22:35:20.079,,,,,,,,,714.0739746,,,,,,,,,,,,,,
2020.04.14 22:36:21.074,,,,,,,,,,,,,,168.7594147,,,,,,,,,
2020.04.14 22:36:24.074,,,,,,,,,,,,780.5858154,,,,,,,,,,,
2020.04.14 22:36:44.075,,,,,,,,,,,,,,,,,,,172.0161591,,,,
2020.04.14 22:37:53.079,,,,,,,171.0803223,,,,,,,,,,,,,,,,
2020.04.14 22:38:20.081,,,,,171.3348694,,,,,,,,,,,,,,,,,,
2020.04.14 22:38:25.078,,,,,,171.2001038,,,,,,,,,,,,,,,,,
2020.04.14 22:38:41.084,,,,,,,,,,,,,,,,,,,,,,,99.88516998
2020.04.14 22:39:19.084,,,,,,,,,,,,,,,,,,,171.8814087,,,,
2020.04.14 22:40:05.046,-0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:40:32.085,,,,,,,,,,672.8134766,,,,,,,,,,,,,
2020.04.14 22:42:13.082,,,,,,,,,,,,,,,,,,,171.7541351,,,,
2020.04.14 22:42:31.082,,,,,,,,,,,,,,168.6995239,,,,,,,,,
2020.04.14 22:44:05.089,,,,,,171.170166,,,,,,,,,,,,,,,,,
2020.04.14 22:44:09.088,,,,,,,171.0428772,,,,,,,,,,,,,,,,
2020.04.14 22:45:08.100,,,,,,,,,,,,,,,,,,,171.6418304,,,,
2020.04.14 22:45:44.093,,,,,171.2974396,,,,,,,,,,,,,,,,,,
2020.04.14 22:47:39.092,,,,,,,,,,,,,,,,,,,171.5070648,,,,
2020.04.14 22:48:04.087,,,,,,,,,,,,,,168.64711,,,,,,,,,
2020.04.14 22:48:59.092,,,,,,,,,,672.6678467,,,,,,,,,,,,,
2020.04.14 22:49:20.094,,,,,,,,,,,,780.7313232,,,,,,,,,,,
2020.04.14 22:50:17.097,,,,,,,171.0054474,,,,,,,,,,,,,,,,
2020.04.14 22:50:36.096,,,,,,,,,,,,,,,,,,,171.3872833,,,,
2020.04.14 22:50:55.097,,,,,,171.1252441,,,,,,,,,,,,,,,,,
2020.04.14 22:52:22.103,,,,,171.2450256,,,,,,,,,,,,,,,,,,
2020.04.14 22:52:35.074,-0.200000003,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:53:05.065,-0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:53:18.106,,,,,,,,,,,,,,,,,,,171.2674866,,,,
2020.04.14 22:54:06.001,,,,,,,,,,,,,,168.5872192,,,,,,,,,
2020.04.14 22:56:02.029,,,,,,,,,,,,,,,,,,,171.1477051,,,,
2020.04.14 22:56:05.080,-0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 22:56:17.103,,,,,,,,,,,,780.6585693,,,,,,,,,,,
2020.04.14 22:56:23.105,,,,,,,,,714.2923584,,,,,,,,,,,,,,
2020.04.14 22:58:05.006,,,,,,171.0728302,,,,,,,,,,,,,,,,,
2020.04.14 22:58:34.111,,,,,,,170.9605255,,,,,,,,,,,,,,,,
2020.04.14 22:58:52.039,,,,,,,,,,,,,,,,,,,171.0428772,,,,
2020.04.14 23:00:13.012,,,,,,,,,714.1468506,,,,,,,,,,,,,,
2020.04.14 23:01:23.113,,,,,,,,,,,,,,168.5422974,,,,,,,,,
2020.04.14 23:01:35.047,-0.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:02:06.004,,,,,,,,,,,,,,,,,,,170.9305878,,,,
2020.04.14 23:02:28.008,,,,,,,,,,,679.5083008,,,,,,,,,,,,
2020.04.14 23:04:35.008,-0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:04:38.009,,,,,171.2075958,,,,,,,,,,,,,,,,,,
2020.04.14 23:05:05.009,-0.300000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:05:10.010,,,,,,,,,,,,,,,,,,,170.8182831,,,,
2020.04.14 23:07:42.004,,,,,,,,,,,,,,,,,,,170.6984863,,,,
2020.04.14 23:07:48.039,,,,,,,,,,,,,,168.4898987,,,,,,,,,
2020.04.14 23:08:03.043,,,,,,,,,,672.5950928,,,,,,,,,,,,,
2020.04.14 23:08:24.001,,,,,,,170.9230957,,,,,,,,,,,,,,,,
2020.04.14 23:09:36.005,,,,,,171.0428772,,,,,,,,,,,,,,,,,
2020.04.14 23:10:27.003,,,,,,,,,,,,,,,,,,,170.5861969,,,,
2020.04.14 23:11:35.002,-0.400000006,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:12:30.016,,,,,171.1551819,,,,,,,,,,,,,,,,,,
2020.04.14 23:13:01.008,,,,,,,,,,,,,,,,,,,170.4514313,,,,
2020.04.14 23:13:06.051,,,,,,,,,,,,,,168.4299927,,,,,,,,,
2020.04.14 23:14:05.033,-0.5,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:15:51.029,,,,,,,,,,,,,,,,,,,170.3241577,,,,
2020.04.14 23:16:30.020,,,,,,,170.8856659,,,,,,,,,,,,,,,,
2020.04.14 23:16:39.022,,,,,,,,,,,,,,,,,,99.97920227,,,,,
2020.04.14 23:18:24.031,,,,,,,,,,,,,,168.3626251,,,,,,,,,
2020.04.14 23:18:34.020,,,,,,,,,,,,,,,,,,,170.1968842,,,,
2020.04.14 23:18:35.029,-0.600000024,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:19:00.018,,,,,,170.9979706,,,,,,,,,,,,,,,,,
2020.04.14 23:20:08.019,,,,,,,,,,672.5223389,,,,,,,,,,,,,
2020.04.14 23:20:53.013,,,,,,,,,,,679.4355469,,,,,,,,,,,,
2020.04.14 23:21:12.032,,,,,,,,,,,,,,,,,,,170.0696106,,,,
2020.04.14 23:22:35.035,-0.699999988,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:23:40.037,,,,,171.11026,,,,,,,,,,,,,,,,,,
2020.04.14 23:23:47.025,,,,,,,,,,,,,,,,,,,169.934845,,,,
2020.04.14 23:23:50.027,,,,,,,170.8557129,,,,,,,,,,,,,,,,
2020.04.14 23:24:06.037,,,,,,,,,714.0012207,,,,,,,,,,,,,,
2020.04.14 23:24:16.020,,,,,,,,,,,,,,168.3027191,,,,,,,,,
2020.04.14 23:24:47.031,,,,,,,,,,,,,696.3181152,,,,,,,,,,
2020.04.14 23:26:12.045,,,,,,170.9605255,,,,,,,,,,,,,,,,,
2020.04.14 23:26:26.035,,,,,,,,,,,,,,,,,,,169.8000793,,,,
2020.04.14 23:28:51.033,,,,,,,,,,,,,,,,,,,169.6653137,,,,
2020.04.14 23:29:45.047,,,,,,,,,,,,,,168.2428284,,,,,,,,,
2020.04.14 23:29:50.034,,,,,,,170.7958221,,,,,,,,,,,,,,,,
2020.04.14 23:30:31.053,,,,,,,,,,672.449585,,,,,,,,,,,,,
2020.04.14 23:30:56.033,,,,,171.0728302,,,,,,,,,,,,,,,,,,
2020.04.14 23:31:22.036,,,,,,,,,,,,,,,,,,,169.5380402,,,,
2020.04.14 23:31:46.019,,,,,,,,,,,,,,,,,,99.98643494,,,,,
2020.04.14 23:32:05.061,-0.800000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:32:35.051,,,,,,170.9305878,,,,,,,,,,,,,,,,,
2020.04.14 23:33:16.051,,,,,,,,,714.1468506,,,,,,,,,,,,,,
2020.04.14 23:33:44.049,,,,,,,,,,,,,,,,,,,169.4032745,,,,
2020.04.14 23:34:37.051,,,,,,,,,,,,,,168.1679688,,,,,,,,,
2020.04.14 23:36:08.043,,,,,,,,,,,,,,,,,,,169.276001,,,,
2020.04.14 23:36:35.071,-0.899999976,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:36:51.045,,,,,171.0204163,,,,,,,,,,,,,,,,,,
2020.04.14 23:38:19.042,,,,,,,,,,,,,,,,,,,169.1412506,,,,
2020.04.14 23:38:20.061,,,,,,170.8856659,,,,,,,,,,,,,,,,,
2020.04.14 23:38:26.043,,,,,,,,,714.0739746,,,,,,,,,,,,,,
2020.04.14 23:38:32.051,,,,,,,,,,672.3040771,,,,,,,,,,,,,
2020.04.14 23:38:49.076,,,,,,,170.7509003,,,,,,,,,,,,,,,,
2020.04.14 23:39:17.064,,,,,,,,,,,,,,168.0856018,,,,,,,,,
2020.04.14 23:40:35.048,,,,,,,,,,,,,,,,,,,168.9989929,,,,
2020.04.14 23:41:05.166,-0.800000012,,,,,,,,,,,,,,,,,,,,,,
2020.04.14 23:43:01.063,,,,,,,,,,,,,,,,,,,168.8642273,,,,
2020.04.14 23:44:40.060,,,,,,170.833252,,,,,,,,,,,,,,,,,
2020.04.14 23:44:46.059,,,,,170.9829865,,,,,,,,,,,,,,,,,,
2020.04.14 23:45:00.068,,,,,,,170.7059784,,,,,,,,,,,,,,,,
2020.04.14 23:45:04.063,,,,,,,,,,,,,,168.0257111,,,,,,,,,
2020.04.14 23:45:20.049,,,,,,,,,,,,,,,,,,,168.7294769,,,,
2020.04.14 23:47:41.059,,,,,,,,,,,,,,,,,,,168.5872192,,,,
2020.04.14 23:48:30.064,,,,,,,,,,,,,696.2453613,,,,,,,,,,
